업체명,카테고리명,필지고유번호,시도명,시군구명,읍면동명,리명,번지,법정동코드,행정동코드,도로명코드,도로명,도로명상세,경도,위도,폐업여부,전화번호,홈페이지주소,주차가능여부,화장실유무,화장실타입,수유실유무,물품보관함유무,유아거치대유무,휠체어이동가능여부,점자유도로유무,등록일자
동민사우나헬스,레저/체육/공원,2632010400104110080,부산광역시,북구,덕천동,,411-3,2632010400,2632055000,263204196349.0,의성로109번길,38,129.012912505691,35.2112846329328,N,051-364-5901,http://naver.me/5mYVwZTb,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-29
부용탕헬스찜질방,레저/체육/공원,2632010400104229888,부산광역시,북구,덕천동,,423-7,2632010400,2632056100,263204196351.0,의성로121번길,131,129.018129599499,35.2115664338954,N,051-333-1885,http://naver.me/GFpbi0YQ,N,Y,"구분,내부",N,Y,N,N,N,2021-11-03
낙동탕,레저/체육/공원,2632010400103050240,부산광역시,북구,덕천동,,305-14,2632010400,2632055000,263204196358.0,의성로59번길,9,129.009990925293,35.2154822971982,N,051-331-1239,http://naver.me/GvkuHJ2R,N,Y,"구분,내부",N,Y,N,N,N,2021-11-01
호산스포렉스,레저/체육/공원,2632010300107740160,부산광역시,북구,만덕동,,774-7,2632010300,2632057300,263203132005.0,덕천로,188,129.024787706427,35.2109129341525,N,051-341-9995,http://naver.me/5OnRLV9s,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-21
동원탕,레저/체육/공원,2632010300108389888,부산광역시,북구,만덕동,,839-1,2632010300,2632057200,263203132005.0,덕천로,286,129.035057050778,35.2095220690432,N,051-336-8383,http://naver.me/xM21qPj8,Y,Y,"구분,내부",N,N,N,N,N,2021-10-21
그린코아목욕탕,레저/체육/공원,2632010300102159872,부산광역시,북구,만덕동,,216-7,2632010300,2632057300,263204196117.0,덕천로234번길,41,129.029086542511,35.2090857752586,N,051-341-4535,http://naver.me/54VNp4es,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-28
그린코아헬스장,레저/체육/공원,2632010300102159872,부산광역시,북구,만덕동,,216-7,2632010300,2632057300,263204196117.0,덕천로234번길,41,129.029086620801,35.2090857020721,N,,http://blog.naver.com/green_mjhj,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-21
현대레포션볼링장,레저/체육/공원,2632010300109239808,부산광역시,북구,만덕동,,924,2632010300,2632057300,263204196119.0,덕천로259번길,5,129.032143298596,35.2109591885812,N,051-333-3500,http://naver.me/GROxQSjK,N,Y,"구분,내부",N,N,N,N,N,2021-10-22
현대레포션볼링센터,레저/체육/공원,2632010300109239808,부산광역시,북구,만덕동,,924,2632010300,2632057300,263204196119.0,덕천로259번길,5,129.032146374397,35.2108039692593,N,051-333-3500,http://naver.me/GROxQSjK,Y,Y,"구분,외부",N,N,N,N,N,2021-10-25
백양탕,레저/체육/공원,2632010300108469760,부산광역시,북구,만덕동,,847-6,2632010300,2632057200,263204196132.0,덕천로312번길,8,129.037804013346,35.2090180092031,N,051-335-0135,http://naver.me/xC6XUWLc,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
동해탕,레저/체육/공원,2632010300106650112,부산광역시,북구,만덕동,,665-1,2632010300,2632057100,263204196153.0,만덕1로104번가길,54,129.027031326165,35.2153658050386,N,,http://naver.me/G6DoJC3i,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
대진탕,레저/체육/공원,2632010300106390016,부산광역시,북구,만덕동,,639-40,2632010300,2632057100,263204196161.0,만덕1로51번길,53,129.02936202398,35.2131150983223,N,051-334-3037,http://naver.me/xnKRBNXg,N,Y,"구분,내부",N,Y,N,N,N,2021-09-16
옥금탕,레저/체육/공원,2632010300102649856,부산광역시,북구,만덕동,,265-4,2632010300,2632057200,263204196166.0,만덕2로44번길,40,129.035558407587,35.2105127033351,N,051-337-7035,http://naver.me/xdINUi3f,Y,Y,"구분,내부",N,N,N,N,N,2021-09-28
신덕탕,레저/체육/공원,2632010300109429760,부산광역시,북구,만덕동,,943-2,2632010300,2632057200,263204196382.0,함박봉로140번길,8,129.032760785568,35.2046959374381,N,051-341-7079,http://naver.me/FzHobigA,N,Y,"구분,내부",N,Y,N,N,N,2021-11-01
동원탕,레저/체육/공원,2653010200113610240,부산광역시,북구,모라동,,1361,2653010200,2653059100,265302006008.0,덕천로,286,129.035057049097,35.2095221724431,N,051-336-8383,http://naver.me/xM21qPj8,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-26
대천천계곡,문화관광/명소,2632010200202299904,부산광역시,북구,화명동,,산230,2632010200,2632054200,,,,129.032918016914,35.2485748009539,N,051-309-4382,http://naver.me/GIqT6JAr,N,N,,N,N,N,N,N,2021-11-02
애기소,문화관광/명소,2632010200121019904,부산광역시,북구,화명동,,2102,2632010200,2632054200,,,,129.026663718725,35.2437491755607,N,,http://naver.me/56IVj2kR,N,N,,N,N,N,N,N,2021-11-02
동원아쿠아,레저/체육/공원,2632010200111499776,부산광역시,북구,화명동,,1150,2632010200,2632054100,263202132001.0,금곡대로,222,129.012393949496,35.2280046221747,N,051-361-9682,http://naver.me/5dxMQQeK,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-12
화명락볼링장,레저/체육/공원,2632010200122869760,부산광역시,북구,화명동,,2287-2,2632010200,2632054300,263204196051.0,금곡대로285번길,13,129.012731445967,35.2337364973747,N,,https://hmlockbowling.modoo.at,Y,Y,"구분,내부",N,N,N,N,N,2021-10-19
화명락볼링장,레저/체육/공원,2632010200122869760,부산광역시,북구,화명동,,2287-2,2632010200,2632054300,263204196051.0,금곡대로285번길,13,129.012786731082,35.2337312081074,N,,https://hmlockbowling.modoo.at,Y,Y,"구분,내부",N,N,N,N,N,2021-10-19
낙천탕,레저/체육/공원,2632010200122679808,부산광역시,북구,화명동,,2268-2,2632010200,2632054300,263204196053.0,금곡대로303번길,38,129.011566781326,35.2358644086559,N,051-364-5353,http://naver.me/5EQUmeJV,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-18
오아시스사우나찜질방,레저/체육/공원,2632010200122710016,부산광역시,북구,화명동,,2271-2,2632010200,2632054300,263204196053.0,금곡대로303번길,61,129.010313565488,35.2356259841737,N,051-331-2100,http://naver.me/xUSG4Shn,N,Y,"구분,내부",N,Y,N,N,N,2021-10-18
SO클라이밍짐,레저/체육/공원,2632010200122710016,부산광역시,북구,화명동,,2271-2,2632010200,2632054300,263204196053.0,금곡대로303번길,61,129.010293934634,35.2357170206408,N,,http://naver.me/G0feZiNE,Y,Y,"구분,외부",N,N,N,N,N,2021-10-18
오아시스사우나찜질방,레저/체육/공원,2632010200122710016,부산광역시,북구,화명동,,2271-2,2632010200,2632054300,263204196053.0,금곡대로303번길,61,129.010271696995,35.2356259657461,N,051-331-2100,http://naver.me/xUSG4Shn,Y,Y,"구분,내부",N,Y,N,N,N,2021-11-04
망고키즈수영장,레저/체육/공원,2632010200122690048,부산광역시,북구,화명동,,2269-3,2632010200,2632054300,263204196053.0,금곡대로303번길,2,129.013463573358,35.2356382010354,N,,http://naver.me/IIqgcriV,Y,Y,"구분,내부",N,N,N,N,N,2021-10-18
화명수목원,문화관광/명소,2632010200100689920,부산광역시,북구,화명동,,69,2632010200,2632054200,263203006028.0,산성로,299,129.043342180913,35.2525184021653,N,051-362-0261,http://forest.busan.go.kr/,Y,Y,"구분,내부",N,N,N,N,N,2021-10-14
우신탕,레저/체육/공원,2632010200114259968,부산광역시,북구,화명동,,1426-1,2632010200,2632054200,263204196257.0,산성로12번길,21,129.015774303534,35.2383821580166,N,051-336-1368,http://naver.me/FCbDjnmo,Y,Y,"구분,내부",N,N,N,N,N,2021-09-17
화명온천레포츠,레저/체육/공원,2632010200113829888,부산광역시,북구,화명동,,1383-4,2632010200,2632054100,263203132014.0,와석장터로,20,129.016115469667,35.2354566921552,N,051-361-5757,http://naver.me/x1e6LgJj,Y,Y,"구분,내부",N,N,N,N,N,2021-09-14
화명온천레포츠,레저/체육/공원,2632010200113829888,부산광역시,북구,화명동,,1383-4,2632010200,2632054100,263203132014.0,와석장터로,20,129.016115469667,35.2354566921552,N,051-361-5757,http://naver.me/x1e6LgJj,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-15
용클라이밍센터,레저/체육/공원,2632010200123140096,부산광역시,북구,화명동,,2314-2,2632010200,2632054300,263203132020.0,학사로,13,129.007916616015,35.2240587164784,N,,http://www.instagram.com/dragonclimbing/,N,Y,"구분,내부",N,N,N,N,N,2021-09-10
브이메디스파,레저/체육/공원,2632010200123140096,부산광역시,북구,화명동,,2314-7,2632010200,2632054300,263204196378.0,학사로17번가길,15,129.008086363954,35.2237910786964,N,,http://naver.me/5pNlMBdE,N,Y,"구분,내부",N,N,N,N,N,2021-09-10
삼한목욕탕,레저/체육/공원,2632010200107319808,부산광역시,북구,화명동,,732,2632010200,2632054100,263203132014.0,화명대로,101,129.018890982944,35.2349984047412,N,,http://naver.me/5L3k3OjN,Y,Y,"구분,내부",N,Y,N,N,N,2021-09-07
낙원탕,레저/체육/공원,2632010200107400192,부산광역시,북구,화명동,,740-1,2632010200,2632054100,263202132002.0,화명대로,86-8,129.017710350002,35.2338845012957,N,051-343-3381,http://blog.naver.com/rlaals8442,Y,Y,구분,N,N,N,N,N,2021-08-30
비앤락볼링장,레저/체육/공원,2632010200122760192,부산광역시,북구,화명동,,2276-2,2632010200,2632054300,263202132002.0,화명대로,32,129.011464820702,35.2345387024222,N,051-362-7799,https://bnrock.modoo.at,Y,Y,"구분,내부",N,N,N,N,N,2021-09-06
삼한목욕탕,레저/체육/공원,2632010200107319808,부산광역시,북구,화명동,,732,2632010200,2632054100,263203132014.0,화명대로,97-10,129.018753623187,35.235157638641,N,051-361-7771,http://naver.me/5L3k3OjN,Y,Y,"구분,내부",N,Y,N,N,N,2021-09-06
감전야생화단지,문화관광/명소,2653010500108729856,부산광역시,사상구,감전동,,873,2653010500,2653064500,,,,128.971440165596,35.15466279269,N,,http://naver.me/5SWTPOtj,N,N,,N,N,N,N,N,2021-11-05
우성볼링장,레저/체육/공원,2653010500101159936,부산광역시,사상구,감전동,,116-7,2653010500,2653064500,265303139004.0,괘감로,131,128.988755233611,35.1564935721672,N,051-311-1100,http://naver.me/I5FBMFkm,Y,Y,"구분,내부",N,N,N,N,N,2021-10-28
호산탕,레저/체육/공원,2653010500101199872,부산광역시,사상구,감전동,,120-6,2653010500,2653064500,265303139006.0,대동로,323,128.987055626804,35.1562500044949,N,051-312-6740,http://naver.me/xScgBrwR,N,Y,"구분,내부",N,N,N,N,N,2021-10-26
아름스파,레저/체육/공원,2653010500101329920,부산광역시,사상구,감전동,,133-26,2653010500,2653064500,265303139006.0,대동로,304,128.987092953955,35.1544948176564,N,051-991-0333,https://blog.naver.com/qkdxmrtn,Y,Y,"구분,내부",N,Y,N,N,N,2021-11-01
송원탕,레저/체육/공원,2653010500101060096,부산광역시,사상구,감전동,,106-20,2653010500,2653064500,265304217199.0,사상로147번길,41-3,128.987343835415,35.1574816821082,N,051-316-7957,http://naver.me/5gi0lCPU,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
명천대중사우나,레저/체육/공원,2653010500101440000,부산광역시,사상구,감전동,,144-7,2653010500,2653064500,265304217294.0,새벽로137번길,40,128.98029422254,35.1539205393624,N,051-326-2255,http://naver.me/5jA5EY1V,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-01
호정탕,레저/체육/공원,2653010500101279744,부산광역시,사상구,감전동,,128-51,2653010500,2653064500,265303139013.0,새벽시장로,41,128.978421045765,35.1558261761716,N,,http://naver.me/5pNkzsR2,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
더좋은목욕탕,레저/체육/공원,2653010400103940096,부산광역시,사상구,괘법동,,394-14,2653010400,2653062000,265304217038.0,광장로105번길,25,128.988080244572,35.1640975384923,N,051-317-3467,http://naver.me/5aVA50pP,Y,Y,"구분,내부",N,N,N,N,N,2021-10-29
더좋은목욕탕,레저/체육/공원,2653010400103940096,부산광역시,사상구,괘법동,,394-14,2653010400,2653062000,265304217038.0,광장로105번길,25,128.988068006548,35.1640706403528,N,051-317-3467,http://naver.me/5aVA50pP,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-29
새미랑해수온천탕,레저/체육/공원,2653010400102739968,부산광역시,사상구,괘법동,,274-4,2653010400,2653062000,265304217050.0,광장로93번길,67,128.98514667536,35.16547542076,N,051-325-0659,http://naver.me/5X9wVbKf,Y,Y,"구분,내부",N,Y,N,N,N,2021-09-23
새미랑해수온천탕,레저/체육/공원,2653010400102739968,부산광역시,사상구,괘법동,,274-4,2653010400,2653062000,265304217050.0,광장로93번길,67,128.985134497076,35.1654517674076,N,051-325-0659,http://naver.me/FpXkgvxu,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-29
포시즌레벤트,레저/체육/공원,2653010400105169920,부산광역시,사상구,괘법동,,517-17,2653010400,2653062000,265302006002.0,낙동대로,1212,128.977097348047,35.1682098223472,N,051-553-8007,http://www.urlife.com/,N,Y,"구분,외부",N,N,N,N,N,2021-10-29
두클라이밍,레저/체육/공원,2653010400105529856,부산광역시,사상구,괘법동,,553-7,2653010400,2653062000,265303132023.0,사상로,164,128.9866900454,35.1603643347997,N,,http://doclimbing2.modoo.at/,N,Y,"구분,내부",N,N,N,N,N,2021-11-04
한울볼링장,레저/체육/공원,2653010400105549824,부산광역시,사상구,괘법동,,555-27,2653010400,2653062000,265303132023.0,사상로,149,128.987213017096,35.1592150248457,N,051-322-5094,http://naver.me/GVA2D0BV,Y,Y,"구분,내부",N,N,N,N,N,2021-11-04
세븐락볼링장,레저/체육/공원,2653010400105460224,부산광역시,사상구,괘법동,,546-11,2653010400,2653062000,265303132023.0,사상로,196,128.984895425478,35.1627979942463,N,051-316-3585,http://naver.me/FLBUuHJi,N,Y,"구분,내부",N,N,N,N,N,2021-11-04
한울볼링장,레저/체육/공원,2653010400105549824,부산광역시,사상구,괘법동,,555-27,2653010400,2653062000,265303132023.0,사상로,149,128.987177855164,35.1591048281187,N,051-322-5094,http://naver.me/GVA2D0BV,Y,Y,"구분,내부",N,N,N,N,N,2021-11-04
국제목욕탕,레저/체육/공원,2653010400105229824,부산광역시,사상구,괘법동,,523-22,2653010400,2653062000,265304217213.0,사상로243번길,22,128.981143047314,35.1666123378526,N,051-322-0792,http://naver.me/GbE6VLA0,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
에메랄드사상해수온천,레저/체육/공원,2653010400105809920,부산광역시,사상구,괘법동,,581-30,2653010400,2653062000,265304217302.0,새벽로202번길,10,128.984517094419,35.1587329110422,N,051-321-2002,http://naver.me/xYQ97c2T,Y,Y,"구분,내부",N,Y,N,N,N,2021-11-02
에메랄드사상해수온천,레저/체육/공원,2653010400105809920,부산광역시,사상구,괘법동,,581-30,2653010400,2653062000,265304217302.0,새벽로202번길,10,128.984519446906,35.1587475785795,N,051-321-2002,hhttp://naver.me/xYQ97c2T,Y,Y,"구분,내부",N,Y,N,N,N,2021-11-02
청수탕,레저/체육/공원,2653010400102439936,부산광역시,사상구,괘법동,,244-9,2653010400,2653062000,265303139018.0,운산로,96,128.986680278466,35.1675970433354,N,051-326-0289,http://naver.me/5MUdWPzd,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
덕포탕,레저/체육/공원,2653010300107149824,부산광역시,사상구,덕포동,,715-2,2653010300,2653060000,265303139002.0,강선로,14,128.983729577611,35.1688439174905,N,,http://naver.me/FVPzFS1W,N,Y,"구분,내부",N,Y,N,N,N,2021-11-06
중흥사우나,레저/체육/공원,2653010300107149824,부산광역시,사상구,덕포동,,715-2,2653010300,2653060000,265303139002.0,강선로,14,128.983738851354,35.1688285665631,N,051-303-8349,http://naver.me/FGoD7GiU,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-28
형광탕,레저/체육/공원,2653010300107850240,부산광역시,사상구,덕포동,,785-1,2653010300,2653060000,265303139007.0,덕상로,9,128.98864304686,35.1724640188102,N,051-302-7278,http://naver.me/GaMBlxLa,N,Y,"구분,내부",N,Y,N,N,N,2021-11-01
자유탕,레저/체육/공원,2653010300107610112,부산광역시,사상구,덕포동,,761-1,2653010300,2653061000,265302006008.0,백양대로,820,128.988750208023,35.1800236911017,N,051-301-6443,http://naver.me/FjoXZIwC,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
롤스실내롤러스케이트장,레저/체육/공원,2653010300103810048,부산광역시,사상구,덕포동,,381-3,2653010300,2653061000,265303132023.0,사상로,363,128.984370397883,35.1771443642163,N,051-302-2487,http://naver.me/xlWChZJN,N,Y,"구분,내부",N,N,N,N,N,2021-10-29
현대탕,레저/체육/공원,2653010300104280064,부산광역시,사상구,덕포동,,428-5,2653010300,2653060000,265304217216.0,사상로269번길,20,128.981196638798,35.1691070875532,N,051-301-4615,http://naver.me/51Yeu3IY,N,Y,"구분,내부",N,Y,N,N,N,2021-11-06
부영탕,레저/체육/공원,2653010300104209920,부산광역시,사상구,덕포동,,421-20,2653010300,2653060000,265304217222.0,사상로293번길,4,128.982524092822,35.1712338076122,N,051-305-8814,http://naver.me/5gicbEzK,N,Y,"구분,내부",N,Y,N,N,N,2021-11-01
락볼링장,레저/체육/공원,2653010300104039936,부산광역시,사상구,덕포동,,404-8,2653010300,2653061000,265303139011.0,삼덕로,71,128.984655630524,35.1740494090336,N,051-302-4800,http://rockbolling.alltheway.kr/,Y,Y,"구분,내부",N,N,N,N,N,2021-11-02
락볼링장,레저/체육/공원,2653010300104039936,부산광역시,사상구,덕포동,,404-8,2653010300,2653061000,265303139011.0,삼덕로,71,128.98467075147,35.1741080089969,N,,http://naver.me/FbRjtSZ9,N,N,,N,N,N,N,N,2021-11-02
신모라사우나,레저/체육/공원,2653010200105500160,부산광역시,사상구,모라동,,550-2,2653010200,2653059300,265303139010.0,모라로,136-17,128.994597948973,35.1851402122375,N,051-317-6928,http://naver.me/5eG36xVv,N,Y,"구분,내부",N,Y,N,N,N,2021-10-28
신모라목욕탕,레저/체육/공원,2653010200105500160,부산광역시,사상구,모라동,,550-2,2653010200,2653059300,265303139010.0,모라로,136-17,128.994595061222,35.1851384446556,N,051-317-6928,http://naver.me/5Cz0kqXc,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-25
스파캐슬,레저/체육/공원,2653010200101700096,부산광역시,사상구,모라동,,170,2653010200,2653059100,265302006008.0,백양대로,987,128.992847146074,35.194114368517,N,051-303-5100,http://naver.me/xPIYKRio,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-25
우신프라자볼링장,레저/체육/공원,2653010200113619968,부산광역시,사상구,모라동,,1362,2653010200,2653059100,265302006008.0,백양대로,884,128.991448885705,35.1850792314454,N,051-317-4120,http://naver.me/xB4VjFUZ,Y,Y,"구분,내부",N,N,N,N,N,2021-11-04
청수사우나,레저/체육/공원,2653010200113619968,부산광역시,사상구,모라동,,1362,2653010200,2653059100,265302006008.0,백양대로,884,128.99146795045,35.1850888242075,N,051-317-7372,http://naver.me/FT0Dt1Rr,Y,Y,"구분,내부",N,Y,N,N,N,2021-11-04
